PEILDATUM_LEERLINGEN;PRIKDATUM_SCORES;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEERJAAR_8;ONTHEFFING_REDEN_ND;CET_AANTAL;CET_GEM;IEP_AANTAL;IEP_GEM;ROUTE8_AANTAL;ROUTE8_GEM;DREMPEL_AANTAL;DREMPEL_GEM;aantal;@2toets;N_DLN_2015;N_AFN_2015;TOETS_2015;SCORE_2015;TOETS_2_2015;SCORE_2_2015;Weeg_t_1;Weeg_t_2;TOETS_2014;N_AFN_2014;N_DLN_2014;N_DLN_2014_rw;SCORE_2014;SCORE_2014_rw;TOETS_2013;N_AFN_2013;N_DLN_2013;N_DLN_2013_rw;SCORE_2013;SCORE_2013_rw;middenopleiding;hogeopleiding;inkomen;leefbaar;gew03;gew12;noat;uitslagtoets2014;uitslagtoets2014taal;uitslagtoets2014reken;uitslagtoets2014tot;uitslagtoets2013;uitslagtoets2013taal;uitslagtoets2013reken;uitslagtoets2013tot;uitslagtoets2015;auitslagtoets2015;buitslagtoets2015;tellerdeelname;noemerdeelname;deelnaamper;meantoets;waretoets;PRE_1;RES_1;cijfer;check;warecijfer;quasicito;verwachtecito
20141001;20150918;10CV;00;Michiel de Ruyter;6542VJ;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Openbaar;29810;19;2;17;533.2;0;.;0;.;0;.;1;Nee;17;17;Cito;533,2;;#LEEG!;#LEEG!;#LEEG!;cito;19;18;0;530,6;#LEEG!;cito;13;12;0;533,7;#LEEG!;28,616438356164400;27,2397260273973000;28065,068493150700;-16,2699048630137000;23,9726027397260000;14,3835616438356000;6,8027210884353700;-0,668;#LEEG!;#LEEG!;#LEEG!;0,018;#LEEG!;#LEEG!;#LEEG!;-0,202;#LEEG!;#LEEG!;15,667;16,333;95,918;-0,284;-0,398;-0,37363;-0,02474; 6,98 ; 3,00 ;6,975256791;532,8675791;532,5046634
20141001;20150918;10PI;00;RK Bs D'n Overkant;4874NA;ETTEN-LEUR;777;Etten-Leur;Noord-Brabant;Bo;Rooms-Katholiek;55303;63;0;63;536.7;0;.;0;.;0;.;1;Nee;63;63;Cito;536,7;;#LEEG!;#LEEG!;#LEEG!;cito;67;66;0;534,9;#LEEG!;cito;49;48;0;531,7;#LEEG!;37,945137157107200;17,1670822942643000;35930,000000000000;14,2601750684932000;5,8365758754863800;4,8638132295719800;11,5523465703971000;0,340;#LEEG!;#LEEG!;#LEEG!;-0,456;#LEEG!;#LEEG!;#LEEG!;0,661;#LEEG!;#LEEG!;59,000;59,667;98,883;0,182;0,150;0,17534;-0,02492; 6,98 ; 3,00 ;6,97507884;534,7554407;534,7296484
20141001;20150918;21PR;00;Nutsbasisschool Burgst;4822RS;BREDA;758;Breda;Noord-Brabant;Bo;Algemeen bijzonder;40637;65;1;62;535.5;0;.;0;.;0;.;1;Nee;62;62;Cito;535,5;;#LEEG!;#LEEG!;#LEEG!;cito;77;77;0;535,4;#LEEG!;cito;79;76;0;536,9;#LEEG!;34,413729128014800;19,4155844155844000;36758,441558441600;9,3988211502782900;1,2987012987013000;0,1855287569573280;9,6525096525096500;0,457;#LEEG!;#LEEG!;#LEEG!;0,777;#LEEG!;#LEEG!;#LEEG!;0,365;#LEEG!;#LEEG!;71,667;72,667;98,624;0,533;0,495;0,51993;-0,02524; 6,97 ; 2,00 ;6,974758266;536,1801417;536,1262758
20141001;20150918;16BR;00;RK Basissch St Jozef;6842BA;ARNHEM;202;Arnhem;Gelderland;Bo;Rooms-Katholiek;40812;15;0;15;534.1;0;.;0;.;0;.;1;Nee;15;15;Cito;534,1;;#LEEG!;#LEEG!;#LEEG!;cito;20;20;0;531,7;#LEEG!;cito;17;19;0;537,1;#LEEG!;31,476744186046500;16,4534883720930000;31018,604651162800;-1,6670099418604700;9,3023255813953500;1,1627906976744200;7,3033707865168500;-0,411;#LEEG!;#LEEG!;#LEEG!;0,825;#LEEG!;#LEEG!;#LEEG!;0,020;#LEEG!;#LEEG!;18,000;17,333;100,000;0,145;0,145;0,17004;-0,02532; 6,97 ; 2,00 ;6,974680142;534,6055361;534,7081575
20141001;20150918;10BT;00;Basissch De Vlinderhof;9341AT;VEENHUIZEN;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;11;0;11;531.7;0;.;0;.;0;.;1;Nee;11;11;Cito;531,7;;#LEEG!;#LEEG!;#LEEG!;cito;10;10;0;536,0;#LEEG!;cito;13;13;0;537,4;#LEEG!;37,000000000000000;12,0000000000000000;35000,000000000000;8,1997500000000000;1,5873015873015900;0,0000000000000000;0,0000000000000000;0,598;#LEEG!;#LEEG!;#LEEG!;0,896;#LEEG!;#LEEG!;#LEEG!;-0,572;#LEEG!;#LEEG!;11,333;11,333;100,000;0,307;0,307;0,33255;-0,02543; 6,97 ; 3,00 ;6,974569657;535,2637566;535,3668258
20141001;20150918;06EK;00;Bs Dr R J Damschool;9982BC;UITHUIZERMEEDEN;1651;Eemsmond;Groningen;Bo;Gereformeerd vrijgemaakt;41025;19;0;19;536.5;0;.;0;.;0;.;1;Nee;19;19;Cito;536,5;;#LEEG!;#LEEG!;#LEEG!;cito;21;21;0;533,2;#LEEG!;cito;26;31;0;533,0;#LEEG!;40,585365853658500;8,6829268292682900;30873,125000000000;5,4171838181818200;0,0000000000000000;0,6060606060606060;0,6211180124223600;-0,059;#LEEG!;#LEEG!;#LEEG!;-0,148;#LEEG!;#LEEG!;#LEEG!;0,612;#LEEG!;#LEEG!;23,667;22,000;100,000;0,135;0,135;0,16061;-0,02544; 6,97 ; 3,00 ;6,974564896;534,5668543;534,6699428
20141001;20150918;20HK;00;Basisschool het Kompas;3841KE;HARDERWIJK;243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;31;0;30;537.5;0;.;0;.;0;.;1;Nee;30;30;Cito;537,5;;#LEEG!;#LEEG!;#LEEG!;cito;15;14;0;533,2;#LEEG!;cito;22;22;0;536,9;#LEEG!;33,734883720930200;17,5953488372093000;33853,703703703700;14,3943037155963000;0,9174311926605510;2,2935779816513800;1,7167381974248900;-0,059;#LEEG!;#LEEG!;#LEEG!;0,777;#LEEG!;#LEEG!;#LEEG!;0,859;#LEEG!;#LEEG!;22,000;22,333;98,507;0,526;0,484;0,50947;-0,02549; 6,97 ; 3,00 ;6,974507516;536,1499268;536,0838687
20141001;20150918;03IC;00;De Toonladder Nutsschool;7491EA;DELDEN;1735;Hof van Twente;Overijssel;Bo;Algemeen bijzonder;25131;29;0;29;537.7;0;.;0;.;0;.;1;Nee;29;29;Cito;537,7;;#LEEG!;#LEEG!;#LEEG!;cito;12;12;0;530,4;#LEEG!;cito;13;13;0;542,1;#LEEG!;34,886524822695000;22,2198581560284000;37846,808510638300;25,2169526950355000;0,0000000000000000;0,0000000000000000;0,7751937984496120;-0,715;#LEEG!;#LEEG!;#LEEG!;2,011;#LEEG!;#LEEG!;#LEEG!;0,908;#LEEG!;#LEEG!;18,000;18,000;100,000;0,735;0,735;0,76031;-0,02580; 6,97 ; 3,00 ;6,974199969;536,995972;537,1005395
20141001;20150918;14HT;00;o.b.s. De Carrousel;8302CN;EMMELOORD;171;Noordoostpolder;Flevoland;Bo;Openbaar;40662;8;2;6;527.2;0;.;0;.;0;.;1;Nee;6;6;Cito;527,2;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;526,7;#LEEG!;cito;7;7;0;527,7;#LEEG!;35,326923076923100;15,0576923076923000;33992,307692307700;8,2226450000000000;10,9090909090909000;65,4545454545455000;48,2758620689655000;-1,583;#LEEG!;#LEEG!;#LEEG!;-1,405;#LEEG!;#LEEG!;#LEEG!;-1,682;#LEEG!;#LEEG!;6,000;6,000;100,000;-1,557;-1,557;-1,52979;-0,02695; 6,97 ; 3,00 ;6,973046546;527,7095226;527,818765
20141001;20150918;07OT;00;St Mattheus;8501EC;JOURE;1921;De Friese Meren;Friesland;Bo;Rooms-Katholiek;41000;39;0;38;536.2;0;.;0;.;0;.;1;Nee;38;38;Cito;536,2;;#LEEG!;#LEEG!;#LEEG!;cito;27;26;0;535,0;#LEEG!;cito;26;26;0;534,7;#LEEG!;35,481818181818200;14,4000000000000000;33018,834080717500;16,6216175000000000;1,7543859649122800;1,3157894736842100;7,3913043478260900;0,363;#LEEG!;#LEEG!;#LEEG!;0,255;#LEEG!;#LEEG!;#LEEG!;0,538;#LEEG!;#LEEG!;30,000;30,333;98,901;0,386;0,355;0,38191;-0,02709; 6,97 ; 3,00 ;6,97290791;535,5817883;535,5668848
20141001;20150918;13MZ;00;Klaverblad;1102MX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;35;0;34;526.1;0;.;0;.;0;.;1;Nee;34;34;Cito;526,1;;#LEEG!;#LEEG!;#LEEG!;cito;33;33;0;530,2;#LEEG!;cito;38;37;0;530,9;#LEEG!;30,418118466899000;13,4181184668990000;24407,665505226500;-47,1792052961672000;16,2068965517241000;25,5172413793103000;42,2535211267606000;-0,762;#LEEG!;#LEEG!;#LEEG!;-0,646;#LEEG!;#LEEG!;#LEEG!;-1,954;#LEEG!;#LEEG!;34,667;35,000;99,048;-1,121;-1,147;-1,12021;-0,02712; 6,97 ; 3,00 ;6,972877257;529,4769582;529,4788066
20141001;20150918;05LT;00;Chr Bs De Paedwizer;9244BB;BEETSTERZWAAG;86;Opsterland;Friesland;Bo;Protestants-Christelijk;81069;29;0;0;.;0;.;29;209.6;0;.;1;Nee;29;29;ROUTE 8;209,6;;#LEEG!;#LEEG!;#LEEG!;lvs;40;40;40;57,2;117,2;lvs;46;45;46;59,7;113,2;33,116379310344800;26,5948275862069000;37055,364806866900;23,7283688284519000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,861;0,119;1,308;0,714;0,713;0,368;0,441;0,405;1,048;#LEEG!;#LEEG!;38,000;38,333;99,130;0,874;0,850;0,87676;-0,02726; 6,97 ; 3,00 ;6,972740542;537,5607273;537,5725281
20141001;20150918;10XF;00;RK Bs Carillon;4876EG;ETTEN-LEUR;777;Etten-Leur;Noord-Brabant;Bo;Rooms-Katholiek;55303;28;0;28;536.1;0;.;0;.;0;.;1;Nee;28;28;Cito;536,1;;#LEEG!;#LEEG!;#LEEG!;cito;33;33;0;536,6;#LEEG!;cito;45;45;0;532,2;#LEEG!;36,336134453781500;17,7815126050420000;36087,569060773500;9,9658123705722100;2,9810298102981000;1,8970189701897000;14,3243243243243000;0,738;#LEEG!;#LEEG!;#LEEG!;-0,338;#LEEG!;#LEEG!;#LEEG!;0,513;#LEEG!;#LEEG!;35,333;35,333;100,000;0,305;0,305;0,33205;-0,02730; 6,97 ; 3,00 ;6,972703049;535,2541631;535,3647976
20141001;20150918;19NO;00;Heyenoordsch;6813ES;ARNHEM;202;Arnhem;Gelderland;Bo;Openbaar;41645;57;1;55;538.6;0;.;0;.;0;.;1;Nee;55;55;Cito;538,6;;#LEEG!;#LEEG!;#LEEG!;cito;57;58;0;537,4;#LEEG!;cito;46;46;0;539,4;#LEEG!;27,388714733542300;38,9623824451411000;37761,609907120700;16,9218279876161000;0,9287925696594430;0,6191950464396290;2,0134228187919500;0,926;#LEEG!;#LEEG!;#LEEG!;1,370;#LEEG!;#LEEG!;#LEEG!;1,130;#LEEG!;#LEEG!;53,000;52,667;100,000;1,142;1,142;1,16957;-0,02742; 6,97 ; 3,00 ;6,972579616;538,6481185;538,7592534
20141001;20150918;08TN;00;Basisschool Widerode;7641EN;WIERDEN;189;Wierden;Overijssel;Bo;Openbaar;41476;31;0;31;537;0;.;0;.;0;.;1;Nee;31;31;Cito;537,0;;#LEEG!;#LEEG!;#LEEG!;cito;26;25;0;536,2;#LEEG!;cito;29;29;0;533,4;#LEEG!;37,130434782608700;18,3188405797101000;38125,118483412300;23,7752479620853000;2,8301886792452800;3,7735849056603800;5,1948051948051900;0,645;#LEEG!;#LEEG!;#LEEG!;-0,053;#LEEG!;#LEEG!;#LEEG!;0,736;#LEEG!;#LEEG!;28,333;28,667;98,837;0,442;0,410;0,43734;-0,02751; 6,97 ; 3,00 ;6,9724882;535,8119925;535,7915396
20141001;20150918;03ZF;00;Geref Basisschool;2742TP;WADDINXVEEN;627;Waddinxveen;Zuid-Holland;Bo;Gereformeerd vrijgemaakt;41646;21;0;20;536.7;0;.;0;.;0;.;1;Nee;20;20;Cito;536,7;;#LEEG!;#LEEG!;#LEEG!;cito;25;25;0;535,9;#LEEG!;cito;25;25;0;535,7;#LEEG!;34,588235294117600;17,3529411764706000;37795,798319327700;21,1231393277311000;0,8403361344537820;0,8403361344537820;0,0000000000000000;0,574;#LEEG!;#LEEG!;#LEEG!;0,493;#LEEG!;#LEEG!;#LEEG!;0,661;#LEEG!;#LEEG!;23,333;23,333;100,000;0,576;0,576;0,60364;-0,02753; 6,97 ; 3,00 ;6,972469753;536,3539888;536,4655689
20141001;20150918;27YJ;00;I.B.S. Ikra;3317JP;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Islamitisch;30731;35;1;27;532.7;0;.;0;.;0;.;1;Nee;27;27;Cito;532,7;;#LEEG!;#LEEG!;#LEEG!;cito;43;43;0;525,2;#LEEG!;cito;28;31;0;529,6;#LEEG!;33,158904109589000;12,3506849315068000;29865,205479452100;-9,0812505205479500;3,1914893617021300;36,1702127659574000;95,3658536585366000;-1,935;#LEEG!;#LEEG!;#LEEG!;-0,954;#LEEG!;#LEEG!;#LEEG!;-0,325;#LEEG!;#LEEG!;33,667;32,667;100,000;-1,071;-1,071;-1,04364;-0,02778; 6,97 ; 3,00 ;6,972221995;529,6765567;529,7891409
20141001;20150918;06WO;00;Basisschool De Talententoren;6029PZ;STERKSEL;1658;Heeze-Leende;Noord-Brabant;Bo;Rooms-Katholiek;31384;11;0;11;536.6;0;.;0;.;0;.;1;Nee;11;11;Cito;536,6;;#LEEG!;#LEEG!;#LEEG!;cito;15;15;0;537,7;#LEEG!;cito;13;13;0;533,5;#LEEG!;37,934579439252300;19,0000000000000000;40767,289719626200;26,3166433644860000;2,8037383177570100;0,0000000000000000;3,7037037037037000;0,996;#LEEG!;#LEEG!;#LEEG!;-0,029;#LEEG!;#LEEG!;#LEEG!;0,637;#LEEG!;#LEEG!;13,000;13,000;100,000;0,535;0,535;0,56266;-0,02803; 6,97 ; 3,00 ;6,971965281;536,1858503;536,299475
20141001;20150918;18MY;00;OBS De Wetelaar;6983CG;DOESBURG;221;Doesburg;Gelderland;Bo;Openbaar;41371;28;0;28;535.7;0;.;0;.;0;.;1;Nee;28;28;Cito;535,7;;#LEEG!;#LEEG!;#LEEG!;cito;33;32;0;536,2;#LEEG!;cito;39;39;0;534,2;#LEEG!;32,100371747211900;15,9591078066914000;36572,862453531600;13,6164965055762000;6,6914498141263900;1,1152416356877300;0,3649635036496350;0,645;#LEEG!;#LEEG!;#LEEG!;0,137;#LEEG!;#LEEG!;#LEEG!;0,415;#LEEG!;#LEEG!;33,000;33,333;99,000;0,399;0,371;0,39921;-0,02849; 6,97 ; 3,00 ;6,971513278;535,6350159;535,6369885
20141001;20150918;10XU;00;CBS Het Baken;8862BB;HARLINGEN;72;Harlingen;Friesland;Bo;Protestants-Christelijk;42656;27;0;27;536.1;0;.;0;.;0;.;1;Nee;27;27;Cito;536,1;;#LEEG!;#LEEG!;#LEEG!;cito;34;33;0;536,0;#LEEG!;cito;28;29;0;532,2;#LEEG!;33,572289156626500;12,5722891566265000;29822,155688622800;1,8610897005988000;1,7964071856287400;0,0000000000000000;9,3167701863354000;0,598;#LEEG!;#LEEG!;#LEEG!;-0,338;#LEEG!;#LEEG!;#LEEG!;0,513;#LEEG!;#LEEG!;29,667;29,667;100,000;0,258;0,258;0,28656;-0,02870; 6,97 ; 3,00 ;6,971296374;535,0641045;535,1804403
20141001;20150918;14BT;00;OBS Cornelis Jetses;5625RA;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;29;0;29;530;0;.;0;.;0;.;1;Nee;29;29;Cito;530,0;;#LEEG!;#LEEG!;#LEEG!;cito;28;28;0;532,9;#LEEG!;cito;26;26;0;527,7;#LEEG!;34,723404255319100;15,5361702127660000;27611,914893617000;-22,9805807659574000;11,4893617021277000;16,5957446808511000;72,6027397260274000;-0,129;#LEEG!;#LEEG!;#LEEG!;-1,405;#LEEG!;#LEEG!;#LEEG!;-0,992;#LEEG!;#LEEG!;27,667;27,667;100,000;-0,842;-0,842;-0,81317;-0,02872; 6,97 ; 3,00 ;6,971276822;530,606795;530,72321
20141001;20150918;17RM;00;MBS De Trinoom;5611KW;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;41248;70;1;69;535.7;0;.;0;.;0;.;1;Nee;69;69;Cito;535,7;;#LEEG!;#LEEG!;#LEEG!;cito;67;67;0;536,2;#LEEG!;cito;76;76;0;539,2;#LEEG!;31,570383912248600;33,1352833638026000;31899,268738574000;4,1915982266910400;0,3649635036496350;0,0000000000000000;8,8235294117647100;0,645;#LEEG!;#LEEG!;#LEEG!;1,323;#LEEG!;#LEEG!;#LEEG!;0,415;#LEEG!;#LEEG!;70,667;70,667;100,000;0,794;0,794;0,82302;-0,02898; 6,97 ; 3,00 ;6,971021436;537,2372455;537,3546956
20141001;20150918;03VH;00;De Schalm;5935AX;STEYL;983;Venlo;Limburg;Bo;Rooms-Katholiek;75597;28;0;0;.;0;.;0;.;0;.;0;Nee;0;0;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;lvs;38;38;38;53,2;110,2;lvs;41;41;41;55,8;105,9;31,469613259668500;11,9889502762431000;32055,801104972400;-3,3610738674033200;16,4835164835165000;4,3956043956044000;34,3195266272189000;-0,275;-0,503;0,046;-0,228;-0,448;-0,088;-0,421;-0,254;#LEEG!;#LEEG!;#LEEG!;26,333;26,333;100,000;-0,362;-0,362;-0,33251;-0,02902; 6,97 ; 3,00 ;6,970982604;532,5537417;532,6713492
20141001;20150918;21KO;00;Basisschool De Heliotroop;1313CM;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;27;0;27;532.7;0;.;0;.;0;.;1;Nee;27;27;Cito;532,7;;#LEEG!;#LEEG!;#LEEG!;cito;21;21;0;531,2;#LEEG!;cito;37;37;0;534,6;#LEEG!;35,480392156862700;13,5980392156863000;33693,137254902000;-20,8763022549020000;4,9019607843137300;4,9019607843137300;36,0975609756098000;-0,528;#LEEG!;#LEEG!;#LEEG!;0,232;#LEEG!;#LEEG!;#LEEG!;-0,325;#LEEG!;#LEEG!;28,333;28,333;100,000;-0,207;-0,207;-0,17760;-0,02956; 6,97 ; 3,00 ;6,970442114;533,1793724;533,2991705
20141001;20150918;27CK;00;PC BSO Ackerweide;2642JK;PIJNACKER;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;Protestants-Christelijk;78782;59;0;59;535;0;.;0;.;0;.;1;Nee;59;59;Cito;535,0;;#LEEG!;#LEEG!;#LEEG!;cito;55;55;0;537,7;#LEEG!;cito;38;38;0;539,4;#LEEG!;30,270676691729300;23,8045112781955000;45488,516746411500;24,4705858373206000;0,9569377990430620;0,0000000000000000;6,7500000000000000;0,996;#LEEG!;#LEEG!;#LEEG!;1,370;#LEEG!;#LEEG!;#LEEG!;0,242;#LEEG!;#LEEG!;50,667;50,667;100,000;0,870;0,870;0,89975;-0,03024; 6,97 ; 2,00 ;6,969764044;537,5431479;537,6656942
20141001;20150918;17JH;01;De Wilgenstam;3053CG;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;57;3;54;532.4;0;.;0;.;0;.;1;Nee;54;54;Cito;532,4;;#LEEG!;#LEEG!;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;31,185628742515000;22,9281437125749000;31223,952095808400;-22,9139385628742000;8,9820359281437100;17,3652694610778000;46,4705882352941000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-0,399;#LEEG!;#LEEG!;54,000;54,000;100,000;-0,399;-0,399;-0,36871;-0,03075; 6,97 ; 3,00 ;6,969249701;532,4;532,524631
20141001;20150918;17EP;00;RK Bs De Linde;4709AB;NISPEN;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;19;0;19;536.9;0;.;0;.;0;.;1;Nee;19;19;Cito;536,9;;#LEEG!;#LEEG!;#LEEG!;cito;12;12;0;534,2;#LEEG!;cito;12;12;0;535,9;#LEEG!;35,809523809523800;13,8095238095238000;37197,014925373100;21,2202810447761000;0,0000000000000000;1,4598540145985400;0,7874015748031500;0,176;#LEEG!;#LEEG!;#LEEG!;0,540;#LEEG!;#LEEG!;#LEEG!;0,711;#LEEG!;#LEEG!;14,333;14,333;100,000;0,476;0,476;0,50627;-0,03076; 6,97 ; 3,00 ;6,969236939;535,9462452;536,0709279
20141001;20150918;13BF;00;De Carrousel;6904BE;ZEVENAAR;299;Zevenaar;Gelderland;Bo;Openbaar;77235;32;1;31;533.7;0;.;0;.;0;.;1;Nee;31;31;Cito;533,7;;#LEEG!;#LEEG!;#LEEG!;cito;30;30;0;531,1;#LEEG!;cito;29;29;0;535,7;#LEEG!;36,718061674008800;16,7753303964758000;32914,473684210500;15,6216252401747000;11,2554112554113000;7,3593073593073600;8,2191780821917800;-0,551;#LEEG!;#LEEG!;#LEEG!;0,493;#LEEG!;#LEEG!;#LEEG!;-0,079;#LEEG!;#LEEG!;30,000;30,000;100,000;-0,046;-0,046;-0,01486;-0,03090; 6,97 ; 2,00 ;6,969101273;533,8335198;533,9587524
20141001;20150918;14HU;00;Joh Bogermanschool v Bso;3074TN;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;27;1;26;529.4;0;.;0;.;0;.;1;Nee;26;26;Cito;529,4;;#LEEG!;#LEEG!;#LEEG!;cito;22;17;0;531,7;#LEEG!;cito;32;32;0;523,2;#LEEG!;25,155080213903700;7,4224598930481300;24356,684491978600;-47,9082959893048000;16,0427807486631000;32,0855614973262000;86,2433862433862000;-0,411;#LEEG!;#LEEG!;#LEEG!;-2,472;#LEEG!;#LEEG!;#LEEG!;-1,140;#LEEG!;#LEEG!;25,000;26,667;93,750;-1,341;-1,516;-1,48487;-0,03095; 6,97 ; 3,00 ;6,969053693;528,5846711;528,0008215
20141001;20150918;14CM;00;PC Basissch Kon Juliana;3853VA;ERMELO;233;Ermelo;Gelderland;Bo;Protestants-Christelijk;76819;19;0;18;536.4;0;.;0;.;1;.;1;Nee;18;18;Cito;536,4;;#LEEG!;#LEEG!;#LEEG!;cito;#LEEG!;20;0;538,7;#LEEG!;cito;27;27;0;533,2;#LEEG!;35,910891089108900;17,1336633663366000;34080,198019802000;22,4283761881188000;2,4752475247524800;0,4950495049504950;1,4634146341463400;1,231;#LEEG!;#LEEG!;#LEEG!;-0,100;#LEEG!;#LEEG!;#LEEG!;0,587;#LEEG!;#LEEG!;21,667;22,500;96,296;0,573;0,469;0,49994;-0,03102; 6,97 ; 3,00 ;6,968976606;536,3398142;536,0452409
20141001;20150918;05ZR;00;De Appelhof;6652BE;DRUTEN;225;Druten;Gelderland;Bo;Openbaar;41340;59;0;58;535.1;0;.;0;.;0;.;1;Nee;58;58;Cito;535,1;;#LEEG!;#LEEG!;#LEEG!;cito;79;78;0;532,5;#LEEG!;cito;39;39;0;540,4;#LEEG!;32,145772594752200;19,0816326530612000;41875,568181818200;27,7852855965909000;3,9772727272727300;3,4090909090909100;11,7936117936118000;-0,223;#LEEG!;#LEEG!;#LEEG!;1,607;#LEEG!;#LEEG!;#LEEG!;0,267;#LEEG!;#LEEG!;58,333;58,667;99,432;0,550;0,534;0,56569;-0,03120; 6,97 ; 3,00 ;6,968800394;536,2497524;536,3117249
20141001;20150918;28BP;00;obs De Schatkamer;8043VL;ZWOLLE;193;Zwolle;Overijssel;Bo;Openbaar;42623;49;0;0;.;0;.;0;.;48;103.4;1;Nee;48;48;Drempel;103,4;;#LEEG!;#LEEG!;#LEEG!;drempel;37;36;0;541,6;#LEEG!;drempel;24;24;0;532,5;#LEEG!;29,753581661891100;23,2206303724928000;37475,139664804500;16,8803154390935000;2,7932960893854700;1,3966480446927400;13,3159268929504000;2,177;#LEEG!;#LEEG!;#LEEG!;-0,564;#LEEG!;#LEEG!;#LEEG!;0,377;#LEEG!;#LEEG!;36,000;36,333;99,083;0,663;0,637;0,66866;-0,03121; 6,97 ; 3,00 ;6,968790485;536,7067032;536,7290816
20141001;20150918;10HY;00;RK Basissch de Roelevaer;2371NK;ROELOFARENDSVEEN;1884;Kaag en Braassem;Zuid-Holland;Bo;Samenwerking PC, RK;40969;29;0;27;532.2;0;.;0;.;0;.;1;Nee;27;27;Cito;532,2;;#LEEG!;#LEEG!;#LEEG!;cito;45;45;0;536,0;#LEEG!;cito;30;30;0;536,7;#LEEG!;36,982222222222200;13,0355555555556000;38861,276595744700;24,4239120000000000;6,3829787234042600;0,4255319148936170;3,7190082644628100;0,598;#LEEG!;#LEEG!;#LEEG!;0,730;#LEEG!;#LEEG!;#LEEG!;-0,449;#LEEG!;#LEEG!;34,000;34,000;100,000;0,293;0,293;0,32413;-0,03123; 6,97 ; 2,00 ;6,968770962;535,2061111;535,3326824
20141001;20150918;04GC;00;WereldKidz Uitkijk;3958GR;AMERONGEN;1581;Utrechtse Heuvelrug;Utrecht;Bo;Openbaar;41496;10;0;10;536.5;0;.;0;.;0;.;1;Nee;10;10;Cito;536,5;;#LEEG!;#LEEG!;#LEEG!;cito;11;11;0;535,9;#LEEG!;lvs;12;12;12;55,0;111,3;35,046511627907000;21,6279069767442000;37776,744186046500;28,4115939534884000;6,9767441860465100;2,3255813953488400;16,1290322580645000;0,574;#LEEG!;#LEEG!;#LEEG!;0,031;-0,182;0,217;0,018;0,612;#LEEG!;#LEEG!;11,000;11,000;100,000;0,406;0,406;0,43752;-0,03170; 6,97 ; 3,00 ;6,968304417;535,6638254;535,7922876
20141001;20150918;03GW;01;PC BS De Regenboog;6164GM;GELEEN;1883;Sittard-Geleen;Limburg;Bo;Protestants-Christelijk;83280;7;0;7;530.9;0;.;0;.;0;.;1;Nee;7;7;Cito;530,9;;#LEEG!;#LEEG!;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;34,000000000000000;16,7868852459016000;30396,721311475400;3,8857614754098400;21,3114754098361000;16,3934426229508000;49,0909090909091000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-0,770;#LEEG!;#LEEG!;7,000;7,000;100,000;-0,770;-0,770;-0,73778;-0,03177; 6,97 ; 3,00 ;6,968228049;530,9;531,0287717
20141001;20150918;08DJ;00;Basisschool De Linde;4751CN;OUD GASTEL;1655;Halderberge;Noord-Brabant;Bo;Openbaar;41471;27;0;27;539.1;0;.;0;.;0;.;1;Nee;27;27;Cito;539,1;;#LEEG!;#LEEG!;#LEEG!;cito;32;32;0;535,9;#LEEG!;cito;22;22;0;531,6;#LEEG!;34,942408376963300;10,9267015706806000;37380,628272251300;22,7658072774869000;0,0000000000000000;1,0471204188481700;2,0512820512820500;0,574;#LEEG!;#LEEG!;#LEEG!;-0,480;#LEEG!;#LEEG!;#LEEG!;1,254;#LEEG!;#LEEG!;27,000;27,000;100,000;0,449;0,449;0,48200;-0,03266; 6,97 ; 3,00 ;6,967338939;535,8401605;535,9725358
